ID,CreationDate,Score,ViewCount,AnswerCount,FavoriteCount
"57776","2019-08-19 06:56:28","1","604","<dataset>",""
"57777","2019-08-19 06:58:40","0","42","<prediction>",""
"57778","2019-08-19 07:00:34","2","65","<data-mining><predictive-modeling><missing-data>",""
"57782","2019-08-19 08:20:48","1","20","<neural-network><classification><rnn>",""
"57787","2019-08-19 09:23:12","0","19","<feature-selection>",""
"57788","2019-08-19 09:30:05","0","20","<aws><etl>",""
"57789","2019-08-19 09:44:18","2","50","<machine-learning><gradient-descent>",""
"57791","2019-08-19 10:01:36","0","64","<data><visualization><sql><tableau>",""
"57792","2019-08-19 10:32:19","2","127","<machine-learning><computer-vision>",""
"57799","2019-08-19 12:03:06","1","89","<machine-learning><neural-network><deep-learning><loss-function>",""
"57804","2019-08-19 13:58:12","1","220","<time-series><arima>","0"
"57805","2019-08-19 13:59:38","1","19","<deep-learning><gan>",""
"57806","2019-08-19 14:21:41","0","15","<time-series>",""
"57809","2019-08-19 15:16:09","1","119","<machine-learning><python><keras><batch-normalization>","0"
"57810","2019-08-19 15:33:34","1","13","<similarity>","1"
"57812","2019-08-19 17:09:24","1","33","<neural-style-transfer>",""
"57815","2019-08-19 17:30:18","0","27","<machine-learning>",""
"57816","2019-08-19 17:34:17","2","205","<machine-learning><python><scikit-learn><data-science-model>","0"
"57819","2019-08-19 17:53:22","2","44","<machine-learning><lstm><bert>",""
"57821","2019-08-19 19:16:49","3","69","<neural-network><keras><tensorflow>","1"
"57830","2019-08-20 02:39:57","0","16","<python><scikit-learn><algorithms><model-selection>",""
"57832","2019-08-20 04:04:07","1","23","<reinforcement-learning><dqn><image><image-size>",""
"57834","2019-08-20 05:20:10","1","25","<classification><random-forest><logistic-regression><data-science-model><tfidf>","1"
"57835","2019-08-20 05:37:31","0","45","<dataset><linear-regression>",""
"57839","2019-08-20 06:40:50","0","70","<machine-learning><neural-network><deep-learning>",""
"57840","2019-08-20 06:41:15","3","253","<r><feature-engineering>","1"
"57841","2019-08-20 06:44:54","6","83","<machine-learning><python><unbalanced-classes><class-imbalance><imbalanced-learn>",""
"57850","2019-08-20 08:31:20","0","37","<matlab><explainable-ai>",""
"57851","2019-08-20 08:36:15","0","20","<dataset><data-cleaning><training>",""
"57852","2019-08-20 08:43:49","2","47","<classification><cnn><lstm>","1"
"57853","2019-08-20 08:50:35","0","693","<python><matplotlib>",""
"57857","2019-08-20 09:24:47","0","36","<data-cleaning>",""
"57861","2019-08-20 09:55:10","2","146","<nlp>",""
"57863","2019-08-20 10:44:09","0","313","<scikit-learn><svm>","1"
"57866","2019-08-20 11:17:40","2","59","<classification><scikit-learn><boosting>",""
"57875","2019-08-20 12:29:20","1","27","<machine-learning><topic-model><lda><gensim>","2"
"57876","2019-08-20 12:32:45","0","91","<python><pandas><matlab><matplotlib>",""
"57878","2019-08-20 13:18:53","2","190","<machine-learning><python><tensorflow>",""
"57879","2019-08-20 13:37:53","0","19","<pandas><apache-hadoop><pyspark><sql>",""
"57882","2019-08-20 14:03:49","2","208","<training><class-imbalance>",""
"57883","2019-08-20 14:11:34","2","30","<keras><tensorflow><accuracy><epochs>",""
"57889","2019-08-20 15:18:15","0","11","<machine-learning><image-classification><gan><image-preprocessing>",""
"53738","2019-06-13 19:55:25","0","28","<classification><unbalanced-classes><semi-supervised-learning>",""
"53739","2019-06-13 20:16:33","0","21","<python><keras><tensorflow><aws>",""
"53740","2019-06-13 20:24:08","0","31","<deep-learning><machine-translation>",""
"65633","2019-12-30 13:14:07","0","49","<scikit-learn><cross-validation>",""
"65634","2019-12-30 13:24:39","2","50","<machine-learning><python><scikit-learn><k-nn>",""
"65636","2019-12-30 13:34:24","1","86","<machine-learning><deep-learning><data-mining><statistics><logistic-regression>",""
"65638","2019-12-30 15:22:22","1","37","<machine-learning><r><algorithms>",""
"65641","2019-12-30 17:20:56","1","26","<machine-learning><regression><recurrent-neural-net><model-selection><k-nn>",""
"65645","2019-12-30 20:08:04","4","22","<neural-network><reinforcement-learning>",""
"65648","2019-12-30 22:10:01","2","108","<python><deep-learning><keras><reinforcement-learning><q-learning>","2"
"65649","2019-12-30 22:37:09","3","65","<python><neural-network><keras><loss-function><autoencoder>",""
"65651","2019-12-31 05:23:16","1","23","<machine-learning><predictive-modeling><data-analysis><parameter><methods>",""
"65652","2019-12-31 09:17:39","1","86","<clustering><tableau>","1"
"65653","2019-12-31 09:27:17","2","65","<feature-selection><boosting><lightgbm>",""
"65655","2019-12-31 10:01:50","2","69","<deep-learning><cnn><convolution>",""
"65657","2019-12-31 10:47:02","1","90","<feature-selection><machine-learning-model><feature-scaling>",""
"65659","2019-12-31 11:38:27","1","14","<neural-network><neural-style-transfer>",""
"65663","2019-12-31 13:25:01","3","43","<information-retrieval>",""
"65664","2019-12-31 14:15:54","1","182","<neural-network><deep-learning><classification><keras><ensemble-learning>",""
"65666","2019-12-31 14:59:18","1","51","<scikit-learn><cross-validation><ml>",""
"65667","2019-12-31 16:08:06","1","26","<bayesian>",""
"65671","2019-12-31 18:08:12","1","40","<deep-learning><hyperparameter><hyperparameter-tuning><transformer>","1"
"57890","2019-08-20 15:24:24","1","27","<nlp><text-mining><tfidf>",""
"57895","2019-08-20 16:14:56","0","13","<machine-learning><machine-learning-model><unsupervised-learning><supervised-learning><semi-supervised-learning>",""
"57898","2019-08-20 16:35:31","0","16","<machine-learning><logistic-regression><data-analysis>",""
"57899","2019-08-20 16:58:01","0","12","<machine-learning><recommender-system><matrix-factorisation>",""
"57900","2019-08-20 17:52:26","1","61","<machine-learning><bigdata><sequential-pattern-mining>",""
"57902","2019-08-20 18:27:44","1","191","<classification><cross-validation><class-imbalance>",""
"53850","2019-06-15 14:08:30","0","418","<keras><cnn>",""
"53852","2019-06-15 15:16:00","0","198","<neural-network><deep-learning><keras><tensorflow><loss-function>",""
"53854","2019-06-15 15:52:19","1","74","<neural-network><deep-learning><keras><kaggle><image-preprocessing>",""
"53855","2019-06-15 16:10:12","1","19","<deep-learning><caffe>",""
"53856","2019-06-15 16:52:21","0","34","<regression><linear-regression>",""
"53857","2019-06-15 16:54:35","5","172","<deep-learning><cross-validation><training>","2"
"53858","2019-06-15 16:58:34","8","149","<reinforcement-learning>",""
"53860","2019-06-15 17:43:54","2","35","<machine-learning><data-mining><feature-selection><data-cleaning><feature-engineering>",""
"53864","2019-06-15 18:26:38","1","17","<regression><cnn><hyperparameter><learning-rate>","1"
"53865","2019-06-15 19:06:08","1","31","<python><scikit-learn><cross-validation><model-selection><pipelines>","1"
"53867","2019-06-15 20:24:37","0","335","<python>",""
"53868","2019-06-15 21:00:32","1","50","<machine-learning><statistics><similarity>",""
"53870","2019-06-15 21:17:42","1","973","<machine-learning><neural-network><gradient-descent>","4"
"53875","2019-06-15 23:13:57","4","1803","<nlp><language-model><bert>","3"
"53876","2019-06-15 23:24:53","1","260","<machine-learning><python><dataset><feature-engineering><feature-extraction>",""
"53878","2019-06-16 01:28:20","1","34","<machine-learning><recommender-system>",""
"53882","2019-06-16 03:02:42","1","38","<deep-learning><keras><nlp><word-embeddings>",""
"53885","2019-06-16 05:28:29","0","27","<encoding><binary>",""
"53886","2019-06-16 07:15:00","0","254","<python><pandas>",""
"53887","2019-06-16 07:20:19","1","32","<python><opencv><image-preprocessing>","1"
"53891","2019-06-16 09:53:52","0","20","<machine-learning><neural-network><keras>",""
"53893","2019-06-16 10:14:34","0","26","<neural-network>",""
"53894","2019-06-16 10:21:48","2","27","<machine-learning><hardware>","1"
"53896","2019-06-16 12:50:52","1","327","<keras><lstm><model-selection><forecasting>",""
"53897","2019-06-16 13:01:32","1","39","<tfidf><cosine-distance><similar-documents>",""
"53902","2019-06-16 14:33:51","0","29","<python><keras><tensorflow><feature-engineering>",""
"53903","2019-06-16 14:48:46","2","184","<pandas><methods>",""
"53904","2019-06-16 16:05:55","1","225","<pytorch>","1"
"53909","2019-06-16 19:00:35","0","146","<python><time-series><lstm>",""
"62164","2019-10-24 12:27:09","1","39","<neural-network><keras>",""
"62165","2019-10-24 13:23:41","1","22","<data><data-formats>",""
"62167","2019-10-24 13:40:44","1","22","<reinforcement-learning>",""
"62168","2019-10-24 14:52:16","0","18","<machine-learning><deep-learning><computer-vision><3d-reconstruction>",""
"62171","2019-10-24 16:04:08","1","157","<scikit-learn><random-forest>",""
"62173","2019-10-24 16:16:26","1","31","<apache-spark><graphs><social-network-analysis>",""
"62176","2019-10-24 16:22:00","0","18","<python><numpy>","0"
"62178","2019-10-24 17:30:35","1","375","<python><dataset><pandas>",""
"62182","2019-10-24 17:55:56","0","63","<scikit-learn>","1"
"62183","2019-10-24 18:29:23","0","7","<machine-learning><regression><machine-learning-model>",""
"62184","2019-10-24 18:32:09","0","101","<python><time-series><regression><forecasting>","1"
"62187","2019-10-24 19:36:39","1","20","<categorical-data><web-scrapping>",""
"62188","2019-10-24 19:54:37","1","124","<machine-learning><python><statistics><simulation>",""
"62192","2019-10-24 22:45:51","1","62","<dataset><distribution>",""
"62195","2019-10-25 01:29:10","0","15","<statistics><pytorch><variance><weight-initialization>",""
"62197","2019-10-25 05:10:23","1","37","<machine-learning><perceptron><math>",""
"62198","2019-10-25 05:14:35","0","6","<decision-trees>",""
"62201","2019-10-25 08:30:04","0","63","<machine-learning><cnn>",""
"62204","2019-10-25 09:32:12","0","8","<python><neural-network><keras><evaluation><hyperparameter-tuning>","1"
"62206","2019-10-25 10:00:01","0","179","<scikit-learn><pca>",""
"62207","2019-10-25 10:01:40","1","15","<deep-learning><keras><convnet><gradient-descent>",""
"62210","2019-10-25 10:23:10","0","10","<r><data-mining><association-rules>",""
"62211","2019-10-25 10:27:38","0","28","<python><keras>",""
"62213","2019-10-25 10:40:55","0","8","<scikit-learn><svm><normalization>",""
"62216","2019-10-25 11:52:01","1","36","<pca><matrix-factorisation>",""
"62217","2019-10-25 12:16:12","0","18","<machine-learning><training>",""
"62218","2019-10-25 12:36:32","1","12","<machine-learning><classification><training><object-detection>",""
"62221","2019-10-25 14:23:17","0","30","<data-analysis><methodology>",""
"62222","2019-10-25 14:57:52","1","18","<machine-learning>",""
"62224","2019-10-25 15:38:21","1","34","<pca>","0"
"53728","2019-06-13 17:23:56","1","32","<python><pandas><data>","1"
"53730","2019-06-13 17:37:57","1","54","<machine-learning><deep-learning><random-forest><machine-learning-model><unsupervised-learning>","1"
"53732","2019-06-13 17:49:40","0","23","<multilabel-classification>",""
"53737","2019-06-13 19:47:19","1","30","<machine-learning><neural-network><deep-learning><classification><nlp>","1"
"53816","2019-06-14 18:54:43","1","92","<machine-learning><python><scikit-learn>",""
"53817","2019-06-14 19:01:51","0","272","<python><keras><tensorflow>",""
"53818","2019-06-14 20:14:44","1","291","<scikit-learn><predictive-modeling><linear-regression>","3"
"53819","2019-06-14 20:17:00","0","151","<keras><image-classification>","1"
"53821","2019-06-14 21:03:07","0","16","<python><recommender-system><library>",""
"53824","2019-06-14 22:47:55","0","28","<keras><tensorflow><regression><beginner>",""
"53830","2019-06-15 01:10:55","0","48","<recommender-system>",""
"53831","2019-06-15 01:47:55","2","508","<machine-learning><python><scikit-learn>","2"
"53833","2019-06-15 04:46:48","0","29","<machine-learning><python><scikit-learn><regression>",""
"53835","2019-06-15 05:37:57","1","197","<convolution><image-recognition><autoencoder><activation-function><softmax>",""
"53836","2019-06-15 06:06:31","0","2569","<python><pandas>",""
"53839","2019-06-15 08:05:34","5","496","<bigdata><data><xgboost>","2"
"53842","2019-06-15 09:44:42","1","937","<deep-learning><keras><tensorflow>",""
"53843","2019-06-15 10:05:22","-1","33","<r><regression>","1"
"53845","2019-06-15 10:26:36","0","51","<machine-learning><python><pandas><kaggle><ipython>",""
"53847","2019-06-15 13:17:56","1","310","<keras><cnn><cross-validation><categorical-data>",""
"53848","2019-06-15 13:21:39","0","19","<classification><r><image-recognition>",""
"53849","2019-06-15 13:54:49","0","120","<python><multilabel-classification>",""
"53488","2019-06-09 15:04:50","3","345","<machine-learning><deep-learning>",""
"53489","2019-06-09 15:16:24","0","114","<convnet><computer-vision><data-formats>",""
"53493","2019-06-09 18:25:12","1","42","<neural-network><keras>",""
"53503","2019-06-10 04:02:56","0","48","<machine-learning><linear-regression><mse>",""
"53507","2019-06-10 05:31:30","1","48","<machine-learning><pandas><data-science-model>","0"
"53511","2019-06-10 09:07:29","0","14","<prediction><score><objective-function>",""
"53512","2019-06-10 09:08:44","0","33","<r><linear-regression>",""
"53513","2019-06-10 09:36:50","3","1481","<machine-learning><python><scikit-learn><pandas><kaggle>",""
"53517","2019-06-10 10:37:38","0","43","<machine-learning>",""
"53519","2019-06-10 11:00:07","0","16","<machine-learning><python><pandas><optimization>",""
"53520","2019-06-10 11:26:26","0","97","<nlp><word2vec><gensim><similar-documents>",""
"53521","2019-06-10 11:30:32","0","13","<neural-network><statistics><information-theory>",""
"53523","2019-06-10 12:03:10","0","33","<python><keras><tensorflow><cnn>",""
"53524","2019-06-10 12:24:29","0","21","<machine-learning><svm>",""
"53527","2019-06-10 13:07:17","3","103","<cnn>",""
"53531","2019-06-10 15:11:07","0","65","<python><word2vec><gensim><tsne>",""
"53533","2019-06-10 15:17:42","0","22","<python><tensorflow>",""
"53539","2019-06-10 16:41:00","0","12","<deep-learning><natural-language-process><recurrent-neural-net>",""
"53540","2019-06-10 17:23:02","0","48","<machine-learning><python><feature-selection><visualization>",""
"53541","2019-06-10 17:36:28","-1","411","<python><keras><scikit-learn><preprocessing>",""
"53542","2019-06-10 17:48:56","1","31","<visualization>",""
"53543","2019-06-10 18:01:18","0","106","<machine-learning><deep-learning><cnn><convolution>",""
"54080","2019-06-19 11:36:20","0","24","<graphs><pgm>","0"
"54081","2019-06-19 12:37:23","0","26","<python><random-forest><xgboost><boosting>",""
"48169","2019-03-28 18:35:30","1","190","<classification><naive-bayes-classifier><discriminant-analysis>",""
"57715","2019-08-17 10:04:04","0","74","<neural-network><lstm><visualization><rnn>",""
"57716","2019-08-17 10:12:58","0","50","<deep-learning><domain-adaptation><privacy>",""
"57720","2019-08-17 12:17:08","7","155","<data>","2"
"57721","2019-08-17 12:31:32","-2","32","<machine-learning><python><data-cleaning><outlier>",""
"57724","2019-08-17 14:16:38","0","290","<machine-learning><deep-learning><autoencoder><generative-models>",""
"57725","2019-08-17 18:31:00","-1","128","<python><r><data-science-model><data-analysis><marketing>",""
"57726","2019-08-17 18:59:08","2","124","<neural-network><gradient-descent>","1"
"57731","2019-08-17 22:05:51","1","29","<machine-learning><dataset><recommender-system><matrix-factorisation>","0"
"57732","2019-08-17 22:50:23","0","70","<python><deep-learning><pytorch>",""
"57733","2019-08-17 23:22:38","1","29","<machine-learning><statistics><optimization>",""
"57734","2019-08-18 00:39:01","1","22","<neural-network><keras><tensorflow><image>",""
"57738","2019-08-18 05:20:35","-1","135","<python><classification><keras><tensorflow>","1"
"57739","2019-08-18 06:01:47","0","25","<python><classification><keras><tensorflow>",""
"57743","2019-08-18 09:33:32","2","79","<decision-trees><ensemble-modeling>",""
"57745","2019-08-18 11:14:12","1","18","<statistics><correlation><data-analysis>",""
"57748","2019-08-18 13:18:13","1","194","<neural-network><backpropagation><softmax>",""
"57750","2019-08-18 14:49:02","0","61","<scikit-learn><logistic-regression>",""
"57752","2019-08-18 15:09:34","0","28","<deep-learning><tensorflow><time-series><lstm><pytorch>",""
"57755","2019-08-18 17:12:27","0","7","<svm>",""
"57756","2019-08-18 17:14:43","2","48","<tensorflow>",""
"57757","2019-08-18 17:28:41","0","10","<machine-learning><python><cnn><pytorch><faster-rcnn>",""
"57764","2019-08-18 23:42:28","0","210","<scikit-learn><nlp><linear-regression><tfidf>",""
"57766","2019-08-19 01:51:34","2","72","<machine-learning><regression><model-selection>",""
"54320","2019-06-23 06:19:42","0","44","<python><keras><convnet>",""
"54321","2019-06-23 07:53:39","0","20","<text-mining><probability>",""
"54322","2019-06-23 09:16:28","0","40","<machine-learning><deep-learning><rnn><gradient-descent><recurrent-neural-net>",""
"54327","2019-06-23 10:28:49","0","63","<deep-learning><training><recurrent-neural-net>",""
"54330","2019-06-23 11:20:34","0","108","<classification><autoencoder><encoding>","1"
"54332","2019-06-23 11:43:33","1","164","<nltk><cosine-distance>",""
"54333","2019-06-23 12:09:50","1","58","<one-shot-learning>",""
"54337","2019-06-23 15:55:00","2","24","<machine-learning><svm>",""
"54341","2019-06-23 17:30:18","0","128","<clustering><data-cleaning>","1"
"54343","2019-06-23 18:12:53","0","28","<r><data-cleaning>",""
"54346","2019-06-23 19:56:45","2","242","<machine-learning><probability>","1"
"54347","2019-06-23 20:25:34","0","26","<machine-learning><svm>",""
"54350","2019-06-23 22:40:50","0","85","<r><clustering><matrix>",""
"54351","2019-06-23 23:30:22","0","34","<machine-learning><python><time-series><prediction>",""
"54352","2019-06-23 23:38:37","0","67","<predictive-modeling>","1"
"54353","2019-06-24 00:09:51","0","14","<cnn><plotting><matplotlib>",""
"54359","2019-06-24 01:50:48","0","72","<deep-learning><lstm><finance>",""
"54363","2019-06-24 04:33:38","0","29","<representation>",""
"54364","2019-06-24 06:09:15","0","36","<machine-learning><python><neural-network><backpropagation>",""
"52915","2019-05-30 15:21:31","1","29","<dataset><preprocessing><audio-recognition>",""
"52917","2019-05-30 16:08:05","1","103","<deep-learning><keras><computer-vision><gpu><hardware>",""
"52919","2019-05-30 16:39:29","0","60","<feature-engineering><feature-extraction><kaggle>",""
"52923","2019-05-30 17:17:09","3","159","<classification><tfidf>",""
"52925","2019-05-30 17:25:52","1","29","<classification><nlp>",""
"52927","2019-05-30 17:47:34","3","512","<python><time-series><statistics><data-imputation>",""
"52929","2019-05-30 17:53:04","1","27","<classification>",""
"52931","2019-05-30 18:17:39","0","391","<scikit-learn>",""
"52935","2019-05-30 19:00:14","0","193","<machine-learning><python><xgboost><boosting>",""
"52936","2019-05-30 19:02:32","0","13","<statistics>",""
"52937","2019-05-30 19:03:34","0","23","<machine-learning><nlp><natural-language-process>",""
"52942","2019-05-30 20:26:40","1","109","<python><text-mining><orange>",""
"52945","2019-05-30 21:08:15","2","30","<python><association-rules>",""
"52946","2019-05-30 21:34:30","1","26","<machine-learning><google>",""
"52947","2019-05-31 00:01:55","2","53","<text-mining><orange><information-retrieval>",""
"52948","2019-05-31 00:06:04","1","37","<python><neural-network><cross-validation><dropout>",""
"52949","2019-05-31 00:50:57","1","21","<prediction><multilabel-classification><score>",""
"52951","2019-05-31 02:38:15","0","157","<neural-network><tensorflow><softmax>",""
"52952","2019-05-31 03:13:43","1","32","<multiclass-classification><class-imbalance><smote>",""
"54083","2019-06-19 12:57:50","2","70","<scikit-learn>","1"
"54084","2019-06-19 12:59:00","1","77","<classification><variance><math><bias>","1"
"54085","2019-06-19 13:02:40","0","22","<machine-learning><deep-learning><mlp>",""
"54086","2019-06-19 13:11:19","0","22","<classification><algorithms><recommender-system><feature-engineering><preprocessing>",""
"54088","2019-06-19 13:52:28","0","8","<nlp><training><graphs>",""
"54089","2019-06-19 13:55:05","1","58","<named-entity-recognition>",""
"54091","2019-06-19 15:15:21","0","19","<deep-learning><classification><sequence-to-sequence>",""
"54093","2019-06-19 15:30:15","1","87","<nlp><clustering><feature-selection><unsupervised-learning><dimensionality-reduction>",""
"54094","2019-06-19 15:43:06","0","110","<data-mining><predictive-modeling><visualization><machine-learning-model><kaggle>",""
"54095","2019-06-19 16:02:47","0","20","<r><time-series><forecast>",""
"54096","2019-06-19 16:20:18","0","21","<machine-learning><random-forest><decision-trees><linear-regression><machine-learning-model>",""
"54098","2019-06-19 17:01:52","1","15","<machine-learning><scikit-learn><random-forest><machine-learning-model><data-science-model>",""
"54099","2019-06-19 17:18:22","0","17","<machine-learning><dropout><generalization>",""
"54100","2019-06-19 17:26:36","0","36","<image-recognition>",""
"54102","2019-06-19 18:02:21","0","11","<r>",""
"54103","2019-06-19 18:24:00","2","26","<classification><multiclass-classification>","1"
"54105","2019-06-19 18:42:35","0","55","<classification>",""
"54108","2019-06-19 21:57:37","0","37","<cnn><accuracy><pooling>",""
"54109","2019-06-16 04:10:50","0","40","<research><education>",""
"54110","2019-06-19 22:34:48","0","13","<classification><multiclass-classification>",""
"54111","2019-06-19 23:40:03","1","70","<time-series><clustering><lstm><data><preprocessing>",""
"54112","2019-06-20 00:04:10","1","679","<machine-learning><data-cleaning><feature-engineering><feature-extraction><feature-scaling>",""
"54114","2019-06-20 00:54:56","0","22","<databases>",""
"54118","2019-06-20 03:39:19","1","33","<machine-learning><python><pytorch><weight-initialization>",""
"54119","2019-06-20 04:43:24","0","10","<svm><perceptron><kernel>",""
"54120","2019-06-20 04:48:43","1","147","<python><nlp><word-embeddings><word>",""
"54127","2019-06-20 06:15:31","1","55","<machine-learning><classification><dataset><statistics><data-science-model>",""
"54130","2019-06-20 07:19:58","0","85","<deep-learning><time-series><lstm><forecast><sequence-to-sequence>","0"
"54134","2019-06-20 08:42:11","1","62","<keras><tensorflow><rstudio>",""
"54135","2019-06-20 08:46:04","0","10","<tensorflow><feature-engineering><estimators><google-prediction-api>","1"
"54138","2019-06-20 09:06:34","2","1908","<machine-learning><time-series><categorical-data>",""
"54142","2019-06-20 09:40:33","0","92","<machine-learning><linear-regression><gradient-descent>",""
"54143","2019-06-20 09:41:53","0","23","<machine-learning><python><deep-learning><predictive-modeling>",""
"54145","2019-06-20 09:45:09","0","9","<deep-learning><dataset><annotation>",""
"54150","2019-06-20 11:57:05","0","178","<dataset>",""
"54152","2019-06-20 12:15:42","1","114","<lstm><recurrent-neural-net><forecasting><generalization>",""
"54153","2019-06-20 12:23:09","0","18","<recommender-system><cosine-distance>",""
"53969","2019-06-17 18:12:57","1","16","<predictive-modeling><data><random-forest><categorical-data><pca>",""
"53970","2019-06-17 19:23:13","1","298","<machine-learning><word-embeddings><convolution>",""
"53975","2019-06-17 22:22:13","1","1651","<graphs><matplotlib><jupyter><ipython>","1"
"53976","2019-06-17 23:01:35","0","72","<python><jupyter><ipython>",""
"53978","2019-06-18 00:12:22","0","520","<python><neural-network><nlp><text-mining><nltk>",""
"53979","2019-06-18 00:23:56","5","578","<neural-network><autoencoder>","1"
"53980","2019-06-18 01:53:49","0","19","<neural-network><cnn>",""
"53985","2019-06-18 05:07:54","1","40","<logistic-regression><orange><orange3>","0"
"53987","2019-06-18 06:37:06","0","13","<neural-network><natural-language-process><ngrams>",""
"53989","2019-06-18 06:53:20","0","26","<machine-learning><svm><active-learning>","1"
"53990","2019-06-18 06:57:15","0","25","<machine-learning><feature-selection><data-cleaning><correlation>",""
"53991","2019-06-18 06:59:37","1","138","<clustering>",""
"53995","2019-06-18 08:09:18","3","1050","<machine-learning><neural-network><deep-learning><feature-selection>","1"
"53996","2019-06-18 08:11:10","3","73","<deep-learning><multiclass-classification><text>",""
"53999","2019-06-18 08:38:56","2","34","<neural-network><deep-learning><convolution>","1"
"54004","2019-06-18 09:32:37","0","42","<classification><dataset><image-classification><object-detection>",""
"54005","2019-06-18 09:39:09","1","396","<machine-learning><neural-network><tensorflow><loss-function>",""
"54007","2019-06-18 09:46:59","4","1041","<deep-learning><pytorch>","0"
"54008","2019-06-18 10:36:27","3","1407","<python><cosine-distance><bert><matrix>",""
"54009","2019-06-18 11:12:16","0","65","<python><clustering><unsupervised-learning><weighted-data>","0"
"54011","2019-06-18 11:47:49","1","10","<machine-learning><python><image-classification><computer-vision><geospatial>",""
"54013","2019-06-18 12:03:29","0","26","<neural-network><cnn><computer-vision><image-recognition>",""
"54014","2019-06-18 12:39:05","0","240","<r><predictive-modeling><random-forest>",""
"54015","2019-06-18 12:47:57","0","64","<deep-learning><cnn><lstm><computer-vision><convolution>",""
"54018","2019-06-18 13:06:39","0","110","<machine-learning><scikit-learn><pandas><preprocessing><encoding>","0"
"54021","2019-06-18 13:22:16","-1","378","<clustering><k-means><anomaly-detection>","1"
"54022","2019-06-18 13:34:41","1","32","<machine-learning><svm><kernel>",""
"54023","2019-06-18 13:35:56","2","98","<reinforcement-learning><gradient-descent><backpropagation>",""
"54026","2019-06-18 15:07:01","2","290","<python><scikit-learn><regression><similarity>",""
"54029","2019-06-18 15:40:26","1","33","<python><scipy>",""
"54033","2019-06-18 17:36:11","2","214","<nlp><sentiment-analysis><tools><annotation>",""
"54034","2019-06-18 17:37:38","1","904","<keras><tensorflow>",""
"54035","2019-06-18 17:41:48","1","426","<powerbi>",""
"54037","2019-06-18 17:48:50","0","31","<python><word2vec><similarity><distance><embeddings>",""
"54038","2019-06-18 18:02:11","0","312","<data-mining><data-cleaning>","1"
"54039","2019-06-18 18:11:19","2","16","<linear-regression>",""
"54040","2019-06-18 19:22:30","1","37","<data><sentiment-analysis><social-network-analysis><twitter>",""
"54041","2019-06-18 19:38:03","0","93","<time-series><clustering><k-means>",""
"54043","2019-06-18 20:36:31","3","1177","<classification><unbalanced-classes><lightgbm>","0"
"54049","2019-06-18 21:07:05","2","19","<machine-learning><deep-learning><data-science-model><management>","2"
"54052","2019-06-18 23:26:57","2","1120","<python><pandas><dummy-variables>","0"
"54053","2019-06-19 00:00:35","1","87","<machine-learning>",""
"54056","2019-06-19 03:05:19","0","24","<machine-learning><cnn><loss-function>",""
"54058","2019-06-19 06:28:26","0","59","<machine-learning><predictive-modeling>",""
"54061","2019-06-19 07:04:59","1","26","<machine-learning><classification><computer-vision><image-recognition><ocr>",""
"54065","2019-06-19 07:24:18","0","17","<predictive-modeling><random-forest><xgboost><k-means>",""
"54069","2019-06-19 08:47:50","1","17","<machine-learning><online-learning>","2"
"54071","2019-06-19 09:07:09","0","41","<machine-learning><optimization><unsupervised-learning><market-basket-analysis>",""
"54072","2019-06-19 09:59:28","0","102","<machine-learning><neural-network><classification><keras><tensorflow>",""
"54073","2019-06-19 10:17:07","-1","49","<clustering>",""
"54074","2019-06-19 10:41:20","0","45","<time-series><linear-regression><model-selection>",""
"53695","2019-06-13 09:17:34","0","95","<python><keras><time-series><lstm>",""
"53697","2019-06-13 09:35:01","1","81","<scikit-learn><regression><optimization>",""
"53698","2019-06-13 09:48:25","0","15","<machine-learning><svm><computer-vision><object-detection>",""
"53699","2019-06-13 09:55:47","0","36","<machine-learning><deep-learning><gradient-descent>",""
"53700","2019-06-13 10:08:45","0","39","<machine-learning><python><classification><linear-regression>",""
"53701","2019-06-13 10:26:34","0","23","<clustering><lstm><anomaly-detection>",""
"53703","2019-06-13 10:37:29","1","35","<python><data><word2vec><similarity>",""
"53713","2019-06-13 12:32:54","0","489","<python><pandas>",""
"53717","2019-06-13 13:07:04","0","38","<machine-learning><python><nlp>",""
"53721","2019-06-13 14:31:31","0","16","<svm>",""
"53722","2019-06-13 14:33:41","0","12","<lstm><autoencoder><sequence>",""
"54366","2019-06-24 06:38:54","0","21","<nlp><word-embeddings>",""
"54367","2019-06-24 07:31:58","0","21","<machine-learning><python><deep-learning><nlp><autoencoder>",""
"54369","2019-06-24 08:31:54","2","98","<machine-learning><deep-learning><supervised-learning><gan>",""
"54370","2019-06-24 08:41:17","1","42","<text-mining><natural-language-process><sentiment-analysis>",""
"54374","2019-06-24 09:33:19","1","1391","<python><time-series><excel>",""
"54375","2019-06-24 09:38:16","0","12","<machine-learning><convergence><weight-initialization>",""
"54377","2019-06-24 09:53:27","1","123","<machine-learning><python><data-mining><numpy><normalization>","2"
"54379","2019-06-24 10:02:17","0","72","<deep-learning><keras><loss-function><metric>",""
"54380","2019-06-24 10:26:54","0","12","<deep-learning><lstm><rnn>",""
"54381","2019-06-24 10:50:18","4","123","<word2vec><word-embeddings>",""
"54382","2019-06-24 11:11:44","1","40","<dataset><csv><matrix>","0"
"54384","2019-06-24 11:43:35","5","73","<machine-learning><categorical-data><beginner><encoding><k-nn>","1"
"54386","2019-06-24 11:55:07","0","90","<python><neural-network><deep-learning><keras>",""
